 Dec 6th 2018 	 Hard-up firms in China use cashmere and pork to repay loans 	['', 'LI XINTONG DID not want one overpriced cashmere sweater, let alone a hundred. But when his loan to Jicai came due, the investment firm offered to repay him not in cash, but in sweaters. The value of 100 cashmere pullovers, it said, equalled his 150,000 yuan ($22,000) loan, and was thus fair compensation. Mr Li (not his real name) disagrees.']
 Dec 8th 2018 	 Why investors in emerging-market bonds are so attuned to political risk 	['', 'PAULO GUEDES might not be your first-choice brother-in-law. He is a close adviser to Jair Bolsonaro, Brazil’s populist president-elect, who is wistful for military rule. But if you invest in emerging-market government bonds, Mr Guedes is the sort of person you might want as economy minister, the post he will take up on January 1st. He was co-founder of BTG Pactual, Brazil’s Goldman Sachs. He has a PhD in economics from the University of Chicago. He favours tax reform and privatisation.']
 Dec 6th 2018 	 Buying nuclear fuel is back in fashion 	['', 'ON DECEMBER 3RD McIntyre Partnerships, a hedge fund in New York that normally buys equity and debt securities, told investors it was buying a commodity: uranium. This “slight anomaly” was justified by the metal’s impressive recovery, said its founder, Chris McIntyre. Uranium’s spot price has jumped by 41% since April, to near a two-year high (see chart), following an overdue reduction in supply.']
 Dec 8th 2018 	 The first charges for money-laundering are laid against Danske Bank 	['', 'AS EUPHEMISMS FOR suspected money-laundering go, “insufficiently legitimised” takes some beating. That is how Denmark’s Financial Supervisory Authority (FSA) described some of Danske Bank’s customers in a report in 2012. The country’s largest bank now faces criminal charges at home and investigations elsewhere.']
 Dec 6th 2018 	 Why do so many people fall for financial scams? 	['', 'IN HINDSIGHT, DAVID CARTER sees the deal differently. The 63-year-old has a Master’s degree in technology. A successful career meant he found a six-figure salary offer perfectly plausible. He knew from reading newspapers that tech stocks were up and the job market was hot. So when an email offered him a job with a Swiss firm at a $100,000 salary, he took it.']
 Dec 6th 2018 	 Quantitative easing draws to a close, despite a faltering economy 	['', 'CENTRAL BANKING can be agonising. The effect of monetary policy on the economy is not immediate, so decisions must be based on expectations for two years’ time. That means putting faith in forecasts that could well turn out to be wrong.']
 Dec 6th 2018 	 A trade truce between America and China is over as soon as it began 	['', 'AFTER A WORKING dinner between Presidents Donald Trump and Xi Jinping on December 1st, it seemed as if a truce had been called in their two countries’ rumbling trade war. “This was an amazing and productive meeting,” said Mr Trump. But the truce is already at risk of unravelling.']
 Dec 8th 2018 	 Donald Trump is strong-arming Congress into accepting the new NAFTA 	['', 'FOR YEARS President Donald Trump has been itching to withdraw from the North American Free Trade Agreement (NAFTA), a trade deal between America, Canada and Mexico. But as long as negotiations about a revamp continued, he held off. The day after signing a new deal on November 30th, rebranded the USMCA, he announced that he would “shortly” indulge himself and terminate the original deal after all. That would force Congress to choose between the USMCA and a NAFTA-less world.']
 Dec 6th 2018 	 The moral assumptions embedded in economic models of climate change 	['', 'CLIMATE CHANGE is many problems in one. Developing and deploying zero-carbon technologies is a formidable challenge. So is the politics of co-ordinating disparate groups to achieve the necessary collective action. In America, where the Republican Party persists in climate denialism, it is an epistemological pickle. Policymakers met in Katowice, Poland, this week to discuss implementing the climate deal signed three years ago in Paris, from which America withdrew under President Donald Trump.']
 Dec 2nd 2018 	 The US-China trade war is on hold 	['PERHAPS IT WAS the dessert of caramel-rolled pancakes, crispy chocolate and fresh cream. Or perhaps President Donald Trump had already decided that, during a working dinner on December 1st, he wanted a deal with President Xi Jinping of China. Whatever it was, after sounds of applause drifted out to assembled journalists, the two announced a “highly successful” negotiation. “This was an amazing and productive meeting with unlimited possibilities for both the United States and China,” said Mr Trump.', 'A more realistic assessment would be that the meeting produced a truce based on two elements: some murky mercantilism, and a deal to talk about a deal. China will increase its purchase of American farm produce, energy and some industrial goods. In exchange America will delay an escalation in tariffs, from 10% to 25% on $200bn of goods planned for January 1st. That is on hold until March 1st at the earliest. But because the formal talks between the two countries could well fail, this truce is worryingly fragile.']
 Nov 29th 2018 	 Paul Volcker’s memoir invites a rethink of the fight against inflation 	['', 'PAUL VOLCKER’S legend is almost as grand and imposing as his physical personage, all six feet and seven inches of it. In 1979 President Jimmy Carter chose him to run the Federal Reserve and tackle America’s high inflation. Mr Volcker acted with grim determination, tightening monetary policy even as the economy sank into deep recession and beleaguered Americans pleaded for relief. Eventually he not only routed inflation, but also won a hard-earned credibility for the Fed that would help successors keep inflation stable. Mr Volcker himself recounts the story in a new memoir, “Keeping At It”, which calls on central banks to resist the siren song of loose money. But the book also invites readers to reconsider his legacy, and to ask whether central bankers have drawn the right lessons from the legend of Chairman Volcker.']
 Nov 29th 2018 	 Non-bank firms are now big players in America’s mortgage market 	['', 'TWICE IN THE past 30 years, housing finance has taken down America’s economy. As interest rates rise and the housing market stutters (see article), regulators are again pondering the risks from the mortgage market—this time from a shift towards non-bank originators.']
 Dec 1st 2018 	 Corporate bonds in an ageing business cycle 	['', 'IN THE 1970s the junk-bond market was a dark underworld. It was the home of “fallen angels”, the bonds of investment-grade firms that had gone to seed. Most investors were too genteel to hold them. So they traded at hefty discounts to face value. Then Michael Milken, a junk-bond guru, came along with a new gospel. A portfolio of high-yield junk was a better bet than one of supposedly safer bonds. After all, an A-rated bond can only go in one direction—down.']
 Nov 29th 2018 	 Why opening pubs on the Emerald Isle is so difficult 	['', 'FOR A COUNTRY whose chief cultural export is its pubs—there are some 7,000 Irish pubs worldwide, and 8,403 on the island itself—Ireland makes it surprisingly difficult to open a drinking establishment. In both Northern Ireland (part of the United Kingdom, but with many of its own laws) and the Republic, the process is slow, pricey and fraught with uncertainty.']
 Dec 1st 2018 	 Green asset classes are proliferating 	['IF THE WORLD is to tackle global warming, vast amounts of money—$3.5trn annually from now until 2050, according to the International Energy Agency, a forecaster—will have to flow into clean-energy research and generation. Capital will have to shift from carbon-intensive industries into clean ones. That means asset managers will have to offer more green investment products, and regulators will have to set standards that enable investors to make green choices.', 'Much has already been done. In a decade green-tinged assets under management have grown from almost nothing to a small but significant share of the total. In America, where scepticism about climate change is common, climate is the most frequently used “ESG” (environmental, social and governance) criterion among asset managers, reckons US SIF, an industry group. As of this year, $3trn of the $46.6trn in professionally managed American assets take climate issues into account—more than double the amount in 2016.']
 Nov 29th 2018 	 Europe makes contingency plans for clearing-houses after Brexit 	['', 'AS THEY PREPARE for Brexit, many of London’s financial firms have begun to move some staff, or operations, to the continent. But financial contracts, notably derivatives, are difficult to uproot. London’s clearing-houses, which ensure that a contract is honoured even if one side goes bust, are globally important. As fears of an acrimonious Brexit have risen, so too have those of havoc. Now European Union regulators have unveiled contingency plans.']
 Nov 29th 2018 	 Bitcoin has lost most of its value this year 	['', 'ON DECEMBER 17TH 2017 the price of bitcoin on CoinMarketCap, a cryptocurrency exchange, neared $20,000. True believers hoped that was just the beginning. One analyst at a Danish investment bank predicted bitcoin could be worth $100,000 by the end of 2018. The year is not yet over. But as The Economist went to press, bitcoin’s price was $4,223, and trending downwards (see chart). Where bitcoin goes, other cryptocurrencies follow. Ether, the second-most popular cryptocurrency, is down from $1,432 in January to $120 today.']
 Nov 29th 2018 	 Financial firms have quietly prepared for Brexit 	['', 'SINCE BRITONS chose to leave the European Union in June 2016, the clichés have piled up almost as thickly as the votes: “no deal is better than a bad deal”; “Brexit means Brexit”. And you might count yourself rich—even by the City of London’s standards—if you had a fiver for every time you had heard a banker say his firm was “hoping for the best, but preparing for the worst”. Four months before Britain is due to quit the EU, financial firms have long ago given up hoping for the best (for most, that Britain would remain after all) and are still not sure they will avoid the worst—a sudden, no-deal Brexit on March 29th 2019. But they have been quietly bracing themselves for it.']
 Nov 24th 2018 	 Emerging markets’ currencies have staged a comeback 	['', 'AFTER DUSK men from Lea Lea, a village in Papua New Guinea, wade into the Coral Sea to spear fish sleeping near the seabed. Their torches twinkle in the darkness. But they are easy to miss against the riot of illumination from a $19bn liquefied natural gas plant. Built by ExxonMobil, it stores natural gas from the country’s highlands, which is piped to tankers at the end of a jetty over a kilometre in length.']
 Nov 22nd 2018 	 There is more to high house prices than constrained supply 	['TO GET HOUSE prices down, increase supply. The logic seems unarguable. Britain’s house prices have inflated hugely in recent decades: by 161% in real terms since 1996. Barriers to construction, such as the green belt—zones of protected countryside around cities—are clear to see. If politicians were to remove them, overcome nimbyism and build more houses, more people could afford to buy. That would arrest a decline in home ownership that has been particularly sharp among young people. In 1991, 67% of British 25- to 34-year-olds owned property; today only 37% do.', "Upgrade your inbox and get our Daily Dispatch and Editor's Picks."]
 Nov 22nd 2018 	 British regulators mull the future of audit 	['', 'AUDITS EXIST to shore up trust in financial statements. Investors look to professionals to tell them whether companies’ managers are squandering their money. What happens when trust in auditors evaporates? Britain provides an illustration.']
 Nov 24th 2018 	 Treaty-shopping is about to get more expensive 	['', 'MBIZA, A BUSINESS that grows berries in Zambia and South Africa, and Niel Finance and Services, which owns the Central African Republic’s largest mobile firm, would seem to have little in common. But both have headquarters in Mauritius, an island of 1.2m people 2,000km off the mainland. The country, which tops the World Bank’s “ease of doing business” ranking for sub-Saharan Africa, has a robust legal system and amenities that make it an attractive place to set up shop. Perhaps a bigger draw, though, is a 15% corporate-tax rate, falling to as little as 3% on foreign income.']
 Nov 24th 2018 	 A retreat in share prices finally reaches tech stocks 	['', 'STOCKMARKET BOOMS tend to narrow with age, as investors double down on the shares that have served them well. Throughout 2017 and into the early weeks of this year, a handful of favoured technology stocks, known as FAANG (Facebook, Amazon, Apple, Netflix and Google, part of Alphabet), were the motor for a rapid rise in the S&P 500 index of American stocks (see chart). In this year’s choppier markets, they seemed like a refuge. But this week FAANG and other tech stocks were at the centre of a broader sell-off in global stockmarkets.']
 Nov 24th 2018 	 The person who is doing most to undermine the Reserve Bank of India 	['', 'SOMETIME IN THE 1990s Jagdish Bhagwati, one of India’s most distinguished economists, encountered Swaminathan Gurumurthy, a financial commentator associated with the Rashtriya Swayamsevak Sangh (RSS), a Hindu-nationalist organisation. Mr Gurumurthy was making the case that globalisation, brought in by well-connected financiers, was destroying India. Mr Bhagwati came to a caustic conclusion. If RSS ideologues like Mr Gurumurthy were economists, then Mr Bhagwati was a “Bharatnatyam dancer”, he said (referring to a traditional dance from Tamil Nadu performed by women).']
 Nov 24th 2018 	 For Europe’s stockmarkets to recover, bank shares need to rally 	['', 'NOT SO LONG ago, a stockbroker trying to interest an American fund manager in European shares would be met with an eye-roll. But sentiment is fickle and attitudes change. These days the likely response is a hard stare. Over the years in which stockmarket returns in America pulled ahead of everywhere else, any residual feelings for old-world shares had slowly turned to indifference and then curdled into something like hatred.']
 Nov 24th 2018 	 As firms struggle with seasonal hiring, Amazon turns to automation 	['', 'TO BE HIRED as Santa Claus at Boscov’s, a department store in Pennsylvania, you will need to “be tolerant of unexpected behaviours from children”. But what really sets an applicant apart is a “natural white beard”. The insufficiently hirsute can apply for one of over 880,000 other holiday vacancies across America. The number of positions in retail is the highest since 2014. With consumer confidence close to an all-time peak, the National Retail Federation expects retailers to sell 4.3-4.8% more than last year in real terms, up from an average rise for the past five years of 3.9%.']
 Nov 19th 2018 	 A conversation with Kevin Hassett 	['Dr Kevin Hassett, Chairman of the Council of Economic Advisers, spoke to\xa0The Economist\xa0on November 14th. What follows is a lightly edited transcript.', 'The Economist:\xa0We’re here in central London a stone’s throw from the House of Commons. And we’re with Dr\xa0Kevin Hassett, the chairman of the Council of Economic Advisers at the White House. Thanks for joining us, Kevin. So let’s start by talking about what’s going on in America’s economy. You’ve had two strong quarters of economic growth: 3.5% and 4.2% respectively. Now if you ask most economists in the City of London or on Wall Street what’s happening in America, they would say this is a\xa0short-term\xa0burst of growth and sort of sugar high spurred by high deficits and tax cuts. What would you say to that?']
